Outlet ID,Company Name,Dealership Name,State / UT,District / City,Locality / Town,Street Address,Pincode,Latitude,Longitude,Phone / Mobile,Email Address,Contact Person,Website URL,Google Map URL,Extracted At
392525,Hindustan Petroleum Corporation Limited,Siva Keshav Filling Station,Andhra Pradesh,Anantapur,Beluguppa,"S No 328, 1B",515741,14.715614,77.132404,+919515679999,15500110@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-siva-keshav-filling-station-petrol-pump-beluguppa-anantapur-392525/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-siva-keshav-filling-station-petrol-pump-beluguppa-anantapur-392525/Map,2026-09-02 19:01:37
410558,Hindustan Petroleum Corporation Limited,Vijaya Filling Station,Andhra Pradesh,Anantapur,Beluguppa,"Survey No 107, Gundlapalli Cross, Kalyandurg Rayadurg Road",515741,14.7042253,77.0531229,+919515519999,15367050@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-vijaya-filling-station-petrol-pump-beluguppa-anantapur-410558/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-vijaya-filling-station-petrol-pump-beluguppa-anantapur-410558/Map,2026-09-02 19:13:24
482580,Hindustan Petroleum Corporation Limited,Sri Venkata Maheswara Petroleums,Andhra Pradesh,Anantapur,Bommanahal,"Survey No 90, Kanekal Bellary Road",515871,15.00088314,76.97769284,+919908398416,15194910@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-venkata-maheswara-petroleums-petrol-pump-bommanahal-anantapur-482580/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-venkata-maheswara-petroleums-petrol-pump-bommanahal-anantapur-482580/Map,2026-09-02 19:06:37
390319,Hindustan Petroleum Corporation Limited,Sri Lakshmi Narayana Swamy Fuels,Andhra Pradesh,Anantapur,Bukkarayasamudram,"Survey No 302/1, Narpala Road",515701,14.69852006,77.65132492,+919652368177,15195810@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-lakshmi-narayana-swamy-fuels-petrol-pump-bukkarayasamudram-anantapur-390319/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-lakshmi-narayana-swamy-fuels-petrol-pump-bukkarayasamudram-anantapur-390319/Map,2026-09-02 19:04:31
482442,Hindustan Petroleum Corporation Limited,Almas Petroleums,Andhra Pradesh,Anantapur,Chilamattur,"Survey No 512/3, Lepakshi Road",515341,13.83390641,77.69403577,+918099022185,41040273@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-almas-petroleums-petrol-pump-chilamattur-anantapur-482442/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-almas-petroleums-petrol-pump-chilamattur-anantapur-482442/Map,2026-09-02 17:14:27
419349,Hindustan Petroleum Corporation Limited,Siva Sai Filling Station,Andhra Pradesh,Anantapur,Chukkalur,"Survey No 373, SH 51, Tadipatri Gooty Road",515415,14.94198278,77.9867504,+918008511029,15109510@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-siva-sai-filling-station-petrol-pump-chukkalur-anantapur-419349/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-siva-sai-filling-station-petrol-pump-chukkalur-anantapur-419349/Map,2026-09-02 19:01:38
421462,Hindustan Petroleum Corporation Limited,Adhoc Nama Agencies,Andhra Pradesh,Anantapur,Dharmavaram,"Survey No 414/1 &amp; 6, Gandhi Nagar",515671,14.419002,77.721709,+919160686686,41068247@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-adhoc-nama-agencies-petrol-pump-dharmavaram-anantapur-421462/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-adhoc-nama-agencies-petrol-pump-dharmavaram-anantapur-421462/Map,2026-09-02 17:11:41
404405,Hindustan Petroleum Corporation Limited,HP AP Prisons Fuel Station DVM,Andhra Pradesh,Anantapur,Dharmavaram,Survey No 524/3 &amp; 524/4,515761,14.411522,77.717774,+919494633538,15413210@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-hp-ap-prisons-fuel-station-dvm-petrol-pump-dharmavaram-anantapur-404405/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-hp-ap-prisons-fuel-station-dvm-petrol-pump-dharmavaram-anantapur-404405/Map,2026-09-02 17:36:00
482536,Hindustan Petroleum Corporation Limited,Sri Venkateswara Filling Station,Andhra Pradesh,Anantapur,Donekal,"Survey No 256, Vidapanakal",515842,15.13410728,77.16668129,+919441360959,svfs.donekal@gmail.com,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-venkateswara-filling-station-petrol-pump-donekal-anantapur-482536/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-venkateswara-filling-station-petrol-pump-donekal-anantapur-482536/Map,2026-09-02 19:06:53
410061,Hindustan Petroleum Corporation Limited,Devi Devendra Fuels,Andhra Pradesh,Anantapur,Donimukkala,"No 424/A3, Guntakal Alur Road",515801,15.15353986,77.37383075,+919966010662,15366770@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-devi-devendra-fuels-petrol-pump-donimukkala-anantapur-410061/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-devi-devendra-fuels-petrol-pump-donimukkala-anantapur-410061/Map,2026-09-02 17:24:48
393337,Hindustan Petroleum Corporation Limited,Sri Bolikonda Rangaswamy Filling Station,Andhra Pradesh,Anantapur,Engilibanda,"Survey No 5/2, SH 51, Gooty",515455,15.11651569,77.68174324,+919866632129,15073710@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-bolikonda-rangaswamy-filling-station-petrol-pump-engilibanda-anantapur-393337/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-bolikonda-rangaswamy-filling-station-petrol-pump-engilibanda-anantapur-393337/Map,2026-09-02 19:03:41
419200,Hindustan Petroleum Corporation Limited,Jagadeesh Shai Filling Station,Andhra Pradesh,Anantapur,Erramanchi,"Survey No 605/3E &amp; 3D, NH 44, Penukonda",515164,14.162506,77.611993,+918309170485,15666220@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-jagadeesh-shai-filling-station-petrol-pump-erramanchi-anantapur-419200/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-jagadeesh-shai-filling-station-petrol-pump-erramanchi-anantapur-419200/Map,2026-09-02 17:39:16
405586,Hindustan Petroleum Corporation Limited,Sri Kalika Devi Filling Station,Andhra Pradesh,Anantapur,Gandlapenta,Survey No 881/1B &amp; 881/1C,515521,14.090389,78.270385,+919618139494,15390910@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-kalika-devi-filling-station-petrol-pump-gandlapenta-anantapur-405586/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-kalika-devi-filling-station-petrol-pump-gandlapenta-anantapur-405586/Map,2026-09-02 19:04:12
417979,Hindustan Petroleum Corporation Limited,Adhoc Ram Filling Station,Andhra Pradesh,Anantapur,Gooty,"Survey No 585/A, NH 44, Kasepalli, Peddvaduguru",515401,15.110376,77.636921,+919959649860,41067446@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-adhoc-ram-filling-station-petrol-pump-gooty-anantapur-417979/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-adhoc-ram-filling-station-petrol-pump-gooty-anantapur-417979/Map,2026-09-02 17:12:04
398119,Hindustan Petroleum Corporation Limited,Jayalakshmi Service Station,Andhra Pradesh,Anantapur,Gooty,"Ground Floor, Anantapur Road",515401,15.069041,77.631711,+919844095607,12690110@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-jayalakshmi-service-station-petrol-pump-gooty-anantapur-398119/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-jayalakshmi-service-station-petrol-pump-gooty-anantapur-398119/Map,2026-09-02 17:41:17
394423,Hindustan Petroleum Corporation Limited,Kanaka Durga Filling Station,Andhra Pradesh,Anantapur,Gooty,"Survey No 547, Old NH 7, Gooty Kurnool Road",515401,15.1291801,77.638317,+919505345123,15072910@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-kanaka-durga-filling-station-petrol-pump-gooty-anantapur-394423/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-kanaka-durga-filling-station-petrol-pump-gooty-anantapur-394423/Map,2026-09-02 17:43:13
394421,Hindustan Petroleum Corporation Limited,Shri Sai Balaji Petroleums,Andhra Pradesh,Anantapur,Gooty Road,Survey No 162/4,515002,14.6923747,77.6042516,+919493187580,15072810@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-shri-sai-balaji-petroleums-petrol-pump-gooty-road-anantapur-394421/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-shri-sai-balaji-petroleums-petrol-pump-gooty-road-anantapur-394421/Map,2026-09-02 18:59:47
425824,Hindustan Petroleum Corporation Limited,Sri Venkateswara Refuelling Centre,Andhra Pradesh,Anantapur,Gooty Road,"No 5, 410/C",515004,15.151755,77.366021,+919848202700,14581210@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-venkateswara-refuelling-centre-petrol-pump-gooty-road-anantapur-425824/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sri-venkateswara-refuelling-centre-petrol-pump-gooty-road-anantapur-425824/Map,2026-09-02 19:06:56
421109,Hindustan Petroleum Corporation Limited,Sree Sahasra Fuels Station,Andhra Pradesh,Anantapur,Gorantla,"Survey No 275/2, Gorantla Hindupur Road",515231,13.98148107,77.75476635,+919491363752,15211710@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sree-sahasra-fuels-station-petrol-pump-gorantla-anantapur-421109/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-sree-sahasra-fuels-station-petrol-pump-gorantla-anantapur-421109/Map,2026-09-02 19:03:02
482462,Hindustan Petroleum Corporation Limited,Kovvur Ramaiah Chetty,Andhra Pradesh,Anantapur,Govindapalle,"Survey No 210/1A2, Bukkaryasamudram",515731,14.744333,77.603905,+918881069999,12650010@retail.hpcl.co.in,Manager,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-kovvur-ramaiah-chetty-petrol-pump-govindapalle-anantapur-482462/Home,https://petrolpump.hpretail.in/hindustan-petroleum-corporation-limited-kovvur-ramaiah-chetty-petrol-pump-govindapalle-anantapur-482462/Map,2026-09-02 17:45:21
